Latitude,Longitude,Seagr bioregion,Habitat,Genus,Year obs,biom above dm [g/m**2],biom below dm [g/m**2],biom tot dm [g/m**2],shoot dens [#/m**2],coverage [%], leaf dens [#/m**2],production above dm [g/m**2/day],production below dm [g/m**2/day],production total dm [g/m**2/day],shoot production dm [g/m**2/day],leaf production dm [g/m**2/day]
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1115.73,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,878.34,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1406.53,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1649.85,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,997.03,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1186.94,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,,,,438.08,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,,,,426.4,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,,,,537.38,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,,,,864.49,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,,,,537.38,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,,,,338.79,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,,,,776.87,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,,,,1057.24,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,,,,724.3,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,,,,636.68,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,987.15,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1880.84,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1261.68,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,1255.84,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,,,,531.54,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassodendron,2001,176.7,,,,,,,,3.7,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassodendron,2001,154.8,,,,,,,,3.1,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,119.4,,,,,,,,2.9,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2001,84.2,,,,,,,,1.8,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassia,2001,109.3,,,,,,,,5.5,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassia,2001,139.2,,,,,,,,5.3,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,64.5,,,,,,,,2.4,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2001,59.9,,,,,,,,3.3,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,50.8,,,,,,,,2.1,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2001,50.7,,,,,,,,2.3,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,40.5,,,,,,,,2,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2001,36.2,,,,,,,,1.9,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassodendron,2002,,,,504.45,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassodendron,2002,,,,670.62,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassia,2002,,,,759.64,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Thalassia,2002,,,,724.04,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2002,,,,1376.85,,,,,,,
-4.049416,39.709933,Tropical Indo Pacific,Coastal,Cymodocea,2002,,,,1489.61,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2002,,,,385.51,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassodendron,2002,,,,414.72,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2002,,,,829.44,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Thalassia,2002,,,,806.07,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2002,,,,1577.1,,,,,,,
-3.836348,39.825139,Tropical Indo Pacific,Coastal,Cymodocea,2002,,,,1495.33,,,,,,,
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Enhalus,2005,,,260.2,,,,,,,,2.83
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Enhalus,2005,,,52.4,,,,,,,,0.91
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Enhalus,2005,,,1.5,,,,,,,,0.05
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Thalassia,2005,,,178.2,,,,,,,,18.49
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Thalassia,2005,,,28.8,,,,,,,,4.57
-5.460409,123.759867,Tropical Indo Pacific,Coastal,Thalassia,2005,,,19.3,,,,,,,,4.7
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2000,,,33.06,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2001,,,28.56,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2002,,,20.94,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2003,,,10.94,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2004,,,8.19,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2005,,,3.31,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2006,,,2.56,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2007,,,5.75,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2008,,,0.69,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2009,,,2.56,,,,,,,,
-12.666,141.838,Tropical Indo Pacific,Estuarine,Enhalus,2010,,,12.5,,,,,,,,
36.507,-4.638,Mediterranean,Coastal,Posidonia,2009,,,,850.7,,,,,,,
36.487,-4.701,Mediterranean,Coastal,Posidonia,2010,,,,853.9,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1988,533.1,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1988,514.4,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1988,495.6,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1988,463.3,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,250.9,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,244.9,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,240,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,216.4,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,210.1,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,151.2,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,141.6,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,128.5,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,123.8,,,,,,,,,,
29.777,-85.351,Tropical Atlantic,Coastal,Thalassia,1989,111.6,,,,,,,,,,
29.773,-85.3916,Tropical Atlantic,Coastal,Thalassia,1992,,,,630,,,,,,,
29.773,-85.3916,Tropical Atlantic,Coastal,Thalassia,1992,,,,700,,,,,,,
29.773,-85.3916,Tropical Atlantic,Coastal,Thalassia,1992,,,,650,,,,,,,
29.773,-85.3916,Tropical Atlantic,Coastal,Thalassia,1992,,,,810,,,,,,,
25.105,-80.47,Tropical Atlantic,Coastal,Thalassia,2018,,15.09,,,,,0.59,,,,
25.105,-80.45,Tropical Atlantic,Coastal,Thalassia,2018,,65.11,,,,,0.41,,,,
44.588,-1.236,Mediterranean,Coastal,Cymodocea,1988,71.14,147.27,218.41,576,45,,,,,,
44.588,-1.236,Mediterranean,Coastal,Cymodocea,1988,68.14,90.89,159.03,432,45,,,,,,
44.588,-1.236,Mediterranean,Coastal,Cymodocea,1988,41.35,47.09,88.44,328,20,,,,,,
44.588,-1.236,Mediterranean,Coastal,Cymodocea,1988,47.82,101.77,101.77,328,40,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,71.6,141.35,212.95,7120,85,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,65.2,95.43,160.63,6720,80,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,118.65,138.26,256.91,6992,95,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,110.98,160.26,271.24,9520,100,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,59.53,198,257.53,12128,80,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,62.69,215.76,278.45,13440,70,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,112.46,178.2,290.66,12024,95,,,,,,
44.588,-1.236,Mediterranean,Coastal,Zostera,1988,76.63,120.63,197.26,6080,100,,,,,,
20.862,-86.853,Tropical Atlantic,Coastal,Thalassia,1991,165.1,408.15,573.25,734,,,,,,,
20.868,-86.866,Tropical Atlantic,Coastal,Thalassia,1991,208.7,565.1,773.8,661,,,,,,,
20.901,-86.845,Tropical Atlantic,Coastal,Thalassia,1991,226.2,584.5,810.7,547,,,,,,,
20.858,-86.862,Tropical Atlantic,Coastal,Thalassia,2012,,,,570,,,,,,,
20.858,-86.862,Tropical Atlantic,Coastal,Thalassia,2012,,,,446,,,,,,,
16.44,119.924,Tropical Indo Pacific,Coastal,Cymodocea,1992,47.82,101.77,149.59,368,40,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Cymodocea,1992,22.9,16.2,39.1,171,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Cymodocea,1992,2.4,0.3,2.7,10,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Enhalus,1992,53,180.2,233.3,21,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Halophila,1992,0.1,0.1,0.2,16,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Halophila,1992,4.5,2.8,7.3,47,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Syringodium,1992,12.5,1.8,14.3,109,,,,,,,
16.367,119.846,Tropical Indo Pacific,Coastal,Thalassia,1992,250.2,77.3,327.5,548,,,,,,,
40.793,8.664,Mediterranean,Coastal,Zostera,2012,0.18,,9.03,2057.49,,,,,,,
40.793,8.664,Mediterranean,Coastal,Zostera,2012,,,13.63,,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,15.05,314.16,,8190.94,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,9.09,97.85,,8598.92,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,41.28,221.46,,5574.93,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,54.72,161.37,,13927.17,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,15.79,90.99,,6071.03,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,26.11,82.4,,6988.66,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,9.98,271.24,,11167.49,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,17.48,151.07,,10801.52,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,10.2,84.12,,7604.03,,,,,,,
-27.567,-48.433,Tropical Atlantic,Coastal,Halodule,2018,20.7,133.91,,11368.09,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,21.82,28.12,,6787.25,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,18.18,23.06,,7125.46,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,20,76.46,,18692.44,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,16.36,83.76,,28682.44,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,25.45,28.38,,6411.01,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,18.18,32.77,,8004.26,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,54.55,21.82,,4815.05,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,40,27.16,,6203.2,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,10.91,15.03,,3080.55,,,,,,,
-27.567,-48.433,Tropical Atlantic,Estuarine,Ruppia,2018,12.73,28.14,,7181.15,,,,,,,
36.69,24.51,Mediterranean,Coastal,Cymodocea,2013,3.89,,,,,,,,,,
36.69,24.51,Mediterranean,Coastal,Cymodocea,2013,10.94,,,,,,,,,,
36.69,24.51,Mediterranean,Coastal,Cymodocea,2013,,12.22,,122.67,,,,,,,
36.69,24.51,Mediterranean,Coastal,Cymodocea,2013,,16.28,,208,,,,,,,
38.42,14.962,Mediterranean,Coastal,Cymodocea,2013,30.33,,,,,,,,,,
38.42,14.962,Mediterranean,Coastal,Cymodocea,2013,27.52,,,,,,,,,,
38.42,14.962,Mediterranean,Coastal,Cymodocea,2013,,23.06,,525,,,,,,,
38.42,14.962,Mediterranean,Coastal,Cymodocea,2013,,27.23,,616.67,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,19.75,,,852.45,,,,,,1.16,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,35.43,,,1197.69,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,35.58,,,1218.74,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,33.75,,,1228.29,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,26.88,,,795.79,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,30.53,,,1066.52,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Cymodocea,2005,35.73,,,1512.3,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,59.97,,,3338.53,,,,,,0.68,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,44.8,,,2581.05,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,46.37,,,2491.27,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,40.64,,,2367.83,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,50.34,,,2569.83,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,53.2,,,2670.82,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Halodule,2005,70.44,,,3978.18,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,44.07,,,710.57,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,41.74,,,687.8,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,43.29,,,770.73,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,49.04,,,702.44,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,48.34,,,626.02,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,36.68,,,736.59,,,,,,,
-5.016,119.326,Tropical Indo Pacific,Coastal,Thalassia,2005,51.76,,,837.4,,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Cymodocea,2016,,,,,6,,,,,,
-5.74,106.602,Tropical Indo Pacific,Coastal,Cymodocea,2016,,,,,15,,,,,,
-5.739,106.602,Tropical Indo Pacific,Coastal,Cymodocea,2016,,,,,15,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Cymodocea,2016,,,,,1,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Enhalus,2016,,,,,21,,,,,,
-5.74,106.602,Tropical Indo Pacific,Coastal,Enhalus,2016,,,,,16,,,,,,
-5.739,106.602,Tropical Indo Pacific,Coastal,Enhalus,2016,,,,,6,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Halodule,2016,,,,,1,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Syringodium,2016,,,,,1,,,,,,
-5.742,106.603,Tropical Indo Pacific,Coastal,Thalassia,2016,,,,,35,,,,,,
-5.74,106.602,Tropical Indo Pacific,Coastal,Thalassia,2016,,,,,3,,,,,,
-5.739,106.602,Tropical Indo Pacific,Coastal,Thalassia,2016,,,,,9,,,,,,
29.397,34.959,Tropical Indo Pacific,Estuarine,Halophila,1980,,,,403.5,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,438.25,,748.21,357.1,,21690.66,6.23,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,773.83,,1854.52,1116.73,,48977.94,17.42,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,611.58,,1033.3,650.8,,48131.65,9.48,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,420.52,,941.41,1109.21,,31742.88,4.5,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,221.78,,526.02,1229.45,,20012.78,2.35,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,312.06,,,,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,947.13,,,,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,407.33,,,,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,480.71,,,,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,293.4,,,,,,,,,,
-31.998,115.547,Temperate Southern,Coastal,Amphibolis,1983,378.82,,673.78,300.1,,20698.55,4.01,,,,
-31.998,115.547,Temperate Southern,Coastal,Amphibolis,1983,288.3,,,,,,,,,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,432,,,,,,,,4.19,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,450,,,,,,,,3.75,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,472,,,,,,,,4.47,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,576,,,,,,,,8.05,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1982,649,,,,,,,,3.78,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1982,992,,,,,,,,2.45,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1982,1163,,,,,,,,3.31,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1982,587,,,,,,,,1.77,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1982,749,,,,,,,,2.48,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1982,1243,,,,,,,,3.07,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Amphibolis,1983,294,,,,,,,,2.62,,
-26.058,113.489,Tropical Indo Pacific,Coastal,Posidonia,1983,673,,,,,,,,2.41,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,142.68,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,245.12,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,395.12,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,428.05,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,468.29,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,413.42,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,482.93,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,376.83,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,354.88,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,296.34,,,,,,,
37.246,122.586,Tropical Indo Pacific,Estuarine,Zostera,2013,,,,274.39,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2014,,,,179.37,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2014,,,,203.1,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2014,,,,318.22,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2014,,,,242.05,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2014,,,,182.53,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,179.49,139.32,481.68,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,129.53,98.87,409.32,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,164.11,202.24,512.95,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,139.89,71.91,398.96,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,189.74,233.71,564.76,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,217.61,188.76,549.22,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,456.41,346.06,854.92,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,347.15,260.67,730.56,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,369.23,170.78,652.84,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2014,93.26,121.34,699.48,,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2015,,,,141.52,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2015,,,,324.03,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2015,,,,210.7,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,143.58,121.34,595.85,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,103.62,53.93,357.51,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,266.66,328.08,694.31,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,341.96,166.29,626.94,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,415.38,319.11,803.11,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2015,233.16,143.82,528.49,,,,,,,,
37.969,120.65,Temperate North Pacific,Coastal,Zostera,2016,,,,153.12,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2016,164.11,85.39,430.05,,,,,,,,
37.971,120.644,Temperate North Pacific,Coastal,Zostera,2016,62.17,62.92,331.61,,,,,,,,
44.668,-1.177,Mediterranean,Coastal,Zostera,1997,35.7,24.7,60.5,,,,,,,,
44.668,-1.177,Mediterranean,Coastal,Zostera,1997,86,63,148.9,,,,,,,,
44.668,-1.177,Mediterranean,Coastal,Zostera,1997,87.8,66.4,154.2,,,,,,,,
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.39
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.46
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,3.16
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.39
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.96
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.15
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.23
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.15
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.77
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.28
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.37
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.95
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.47
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.66
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.86
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.65
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.73
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,0.83
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.12
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.75
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,4.31
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,3.8
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.89
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,3.97
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.76
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.05
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,1.77
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,2.67
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,3.17
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,3.77
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1977,,,,,,,,,,,4.61
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1978,,,,,,,,,,,2.29
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1978,,,,,,,,,,,1.86
-35.013,150.767,Temperate Southern,Estuarine,Posidonia,1978,,,,,,,,,,,5.22
-34.007,151.191,Temperate Southern,Estuarine,Posidonia,1978,,,,215,,,,,,,
-34.009,151.189,Temperate Southern,Estuarine,Posidonia,1978,,,,80,,,,,,,
